S (1)
  - P (1)
    - O (true)
      - C (-15, 10, 12.50000002)
  - T (0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1)
E (1, 1, New, One, 18.9, 0)
S (2)
  - P (2)
    - O (true)
      - A (-6.62500659, 14.00700577, 16.37599341, 11.99299423, -7.93799639, 13.06299528, 0.97999864, 0.15300136, 22.75000001, 0, 8.99000955)
      - L (17.33797371, 13.98000224, 19.25000375, 11.90001027)
      - L (20.35000456, 12.30001146, 21.12500581, 10.80001268)
      - L (20.85000808, 9.70001378, 21.60000934, 8.40001499)
      - L (23.22501553, 7.20001697, 24.05001732, 6.10001833)
      - L (26.92501979, 5.80002029, 27.15002167, 6.30002204)
      - L (30.67502451, 7.17502307, 31.97502596, 8.77502635)
      - L (37.52502772, 9.07502857, 38.72502948, 10.57503076)
      - L (44.55003192, 11.47503293, 45.65003383, 12.27503482)
      - L (50.32503588, 13.87503695, 49.45003769, 14.97503884)
      - L (47.82503954, 15.60004085, 48.42504142, 16.20004273)
      - L (43.95004361, 16.90004494, 45.25004552, 17.40004663)
      - L (40.75004706, 18.40004809, 41.35004905, 19.00005013)
      - L (38.55005133, 19.60005224, 39.25005324, 20.30005425)
      - L (36.73705666, 21.22005798, 37.78705858, 22.12005987)
      - L (35.23706091, 22.84006326, 36.12706286, 23.74006419)
      - L (34.63506527, 24.46006665, 35.43506729, 25.36006874)
      - L (33.83706962, 25.92007107, 34.72707254, 26.82007307)
      - L (33.14507289, 27.78007443, 33.93507645, 28.68007744)
      - L (32.56507889, 29.54007993, 33.44508180, 30.44008292)
      - L (32.19508332, 31.24008497, 33.13508524, 32.14008611)
      - L (31.76508670, 32.88008828, 32.64508900, 33.76009021)
      - L (31.39509129, 33.72009214, 31.96509318, 34.62009417)
      - L (30.98509494, 34.56009599, 31.75509690, 35.48009801)
      - L (30.70509947, 35.42010115, 31.55510232, 36.34010318)
      - L (30.34510499, 36.28010511, 31.41510712, 37.18010807)
      - L (30.09510960, 37.32011092, 31.28511173, 38.22011382)
      - L (29.84511424, 38.26011681, 31.15511713, 39.16011977)
      - L (29
